"","p_value","mean_exp_in_R","mean_exp_in_NR","per_in_R","per_in_NR","log2_R_NR_"
"TTLL13",0.00747859248460183,0.0522157149829185,0.0243176005580098,0.0117130307467057,0.0053475935828877,1.10248318591132
"EIF2AK1",0.00749936391125822,0.4967252318204,0.586056730992792,0.0697901415324549,0.0897465705649849,-0.238592293758974
"MRPS17",0.00751662520277169,0.270351390922401,0.356663566612416,0.0478282088823817,0.0646361311322948,-0.399728072291131
"EMC8",0.00753604461504434,0.475173255246462,0.587537781911183,0.063933626159102,0.08300395256917,-0.306227990421219
"FBXO21",0.00755159676556903,1.22718399219131,0.988902580795164,0.172767203513909,0.146477563357359,0.311451259377239
"SLC19A1",0.00757997149869056,0.249502196193265,0.341490351081144,0.0366032210834553,0.0518484073471286,-0.45279230062897
"GLTSCR1L",0.00758820239314598,0.511600780868716,0.603675889328063,0.0902879453391899,0.112299465240642,-0.238755715161539
"HSPE1-MOB4",0.00758944631084068,0.846900927281601,1.00149500116252,0.114202049780381,0.138339920948617,-0.241890105890385
"PRDM2",0.00759163025478055,2.50392874572962,2.55958846779819,0.390922401171303,0.426412462218089,-0.0317183633788175
"DBNDD2",0.00760459420629129,0.13805270863836,0.213475935828877,0.0161054172767204,0.0269704719832597,-0.628854256219807
"STRN3",0.0076162971169998,1.21209370424597,1.37166240409207,0.190336749633968,0.219483840967217,-0.178424211976911
"SERP1",0.00762032955300818,3.49500244021474,3.64822599395489,0.430941922889214,0.466868170192978,-0.0619016389400994
"EXOC4",0.00763043922728233,2.05128843338214,2.18129737270402,0.24597364568082,0.277609858172518,-0.0886560990048973
"PIK3R4",0.00764622766661318,0.66170326988775,0.772206463613113,0.0941922889214251,0.116717042548245,-0.222802221319
"TLDC1",0.00764886046091167,0.269834065397755,0.345733550337131,0.0346510492923377,0.0495233666589165,-0.357588117126885
"HELB",0.00769423315850116,0.709551000488043,0.843050453382934,0.11469009272816,0.13903743315508,-0.248712588807126
"ZBTB26",0.0077246767931984,0.136329917032699,0.196172983027203,0.0175695461200586,0.0288305045338293,-0.525024176753063
"MT-CYB",0.00774445933966598,10.2522791605661,9.5050499883748,0.954123962908736,0.937456405487096,0.109178548257578
"MTMR8",0.00774824018038582,0.3332308443143,0.415724250174378,0.045876037091264,0.0623110904440828,-0.319104961455187
"NADK2",0.00774824018038582,0.258355295265983,0.342359916298535,0.045876037091264,0.0623110904440828,-0.406157346405972
"FUCA2",0.00775616048503327,0.359790141532455,0.44802371541502,0.0483162518301611,0.0651011392699372,-0.316419444632435
"LYSMD4",0.00778875543731366,0.106515373352855,0.174517554057196,0.0136652025378233,0.0237154150197628,-0.712310489436771
"KLRC4-KLRK1",0.00782300492250187,3.28790141532455,3.32815159265287,0.494387506100537,0.530341780981167,-0.0175541059231412
"SMAP1",0.00784596104232609,1.0226598340654,1.17793071378749,0.155197657393851,0.182283189955824,-0.203928338731301
"FAM102B",0.00784755541990292,0.354348462664714,0.440964891885608,0.059053196681308,0.0774238549174611,-0.315495007976737
"GLYCTK",0.00784755541990292,0.412489019033675,0.513645663799116,0.059053196681308,0.0774238549174611,-0.316417752167143
"SCO2",0.00787314120073526,0.551307955100049,0.674054870960242,0.0678379697413372,0.0871890258079516,-0.290007618805085
"IFRD2",0.00789422872282029,0.62809663250366,0.786389211811207,0.0741825280624695,0.094396651941409,-0.32425699555365
"SLC25A45",0.00790204596564374,1.46723767691557,1.63421529876773,0.215226939970717,0.245524296675192,-0.155495471833619
"FAHD1",0.00790484744422014,0.183733528550512,0.257793536386887,0.0239141044411908,0.0365031388049291,-0.488601171520026
"ESCO1",0.00795429952382289,1.0869448511469,1.18867240176703,0.1800878477306,0.208788653801442,-0.129072419468542
"ADD2",0.0079630646003874,0.0436798438262567,0.010306905370844,0.00634455832113226,0.00186003255056963,2.08335646680712
"THAP1",0.00798291906286097,0.383787213274768,0.477119274587305,0.0488042947779405,0.0657986514764008,-0.314043323522853
"WDR24",0.00801642522612225,0.246788677403612,0.324970936991397,0.0331869204489995,0.0476633341083469,-0.397034494329472
"GOLGA8B",0.00801687937908536,2.04525622254758,1.78283887468031,0.294289897510981,0.26249709369914,0.19810526600542
"ERLIN1",0.00804679840913829,0.259716935090288,0.359879097884213,0.0395314787701318,0.0551034643106254,-0.470572222225191
"EXO5",0.00804679840913829,0.30194729136164,0.415821901883283,0.0395314787701318,0.0551034643106254,-0.461669017585615
"PAOX",0.00805779551274792,0.0504929233772572,0.10843989769821,0.00732064421669107,0.0153452685421995,-1.1027425449507
"ZSCAN21",0.00806734371597069,0.111722791605661,0.180790513833992,0.0151293313811615,0.0255754475703325,-0.69439545317964
"PHF12",0.00807318990367057,1.68511469009273,1.41574517554057,0.242069302098585,0.21227621483376,0.251285172052489
"PALM2-AKAP2",0.00807369739402486,0.0456271351878965,0.0811741455475471,0.00829673011224988,0.0165077888863055,-0.831128220080795
"CD3EAP",0.00807782482149426,0.146495851634944,0.199641943734015,0.0224499755978526,0.0346431062543595,-0.446555043227638
"PPP4R1",0.00807800591772744,0.456691068814056,0.573071378749128,0.0653977550024402,0.0843989769820972,-0.327496268440779
"PGPEP1",0.00816858737599724,0.357510980966325,0.469579167635434,0.0517325524646169,0.0690537084398977,-0.393380851268517
"FAR1",0.00817506978961885,0.827018057589068,0.936640316205534,0.117130307467057,0.141362473843292,-0.17957630753097
"MICAL2",0.00820793522671534,0.750341630063446,0.86857009997675,0.104441190824793,0.127644733782841,-0.211094686389096
"MAL",0.00821902471843206,0.325261102977062,0.235577772611021,0.0414836505612494,0.0285980004650081,0.465394881540427
"EFCAB13",0.0082287272792866,0.142708638360176,0.0784956986747268,0.0214738897022938,0.0123227156475238,0.862387159885699
"REXO1L1",0.0082287272792866,0.105319668130796,0.0901836782143687,0.0214738897022938,0.0123227156475238,0.223836622702828
"YBEY",0.00829096494280898,0.283245485602733,0.386610090676587,0.0356271351878965,0.0504533829342013,-0.448826330553884
"USP38",0.00829490252661319,0.880439238653001,1.02486863520112,0.131771595900439,0.157172750523134,-0.219143652403309
"AIDA",0.00831060108224576,0.466432406051733,0.551441525226691,0.0722303562713519,0.0920716112531969,-0.241539885469303
"CDC73",0.00831330937110758,0.925734504636408,1.0537084398977,0.142020497803807,0.168100441757731,-0.186805328647506
"ABLIM1",0.00833339800083126,2.28036603221083,1.96801209021158,0.299170326988775,0.267147175075564,0.212526332999109
"NSUN3",0.00838862554473686,0.466905807711079,0.579497791211346,0.0693020985846755,0.0888165542897001,-0.311671628355542
"THAP4",0.00838862554473686,0.492571986334797,0.636603115554522,0.0693020985846755,0.0888165542897001,-0.370059636691515
"ABAT",0.00840020986603976,0.335056124938995,0.423608463148105,0.0522205954123963,0.0695187165775401,-0.338328632481468
"EFNB1",0.00843075706669411,0.0534163006344558,0.0199604743083004,0.00878477306002928,0.00348756103231807,1.42013406211221
"DHRS12",0.00844028124406073,0.331273792093704,0.429353638688677,0.0424597364568082,0.0583585212741223,-0.374142345700617
"TNC",0.00844036904434191,0.0143289409468033,0.0499139734945362,0.00292825768667643,0.00860265054638456,-1.80051177299645
"CES2",0.00844220103846392,0.453494387506101,0.566870495233667,0.066373840897999,0.0855614973262032,-0.32193448506007
"CCR4",0.0084448260330463,0.31610541727672,0.209588467798186,0.0439238653001464,0.030690537084399,0.592846422189496
"ADI1",0.00845141387290698,0.43152757442655,0.546714717507556,0.0605173255246462,0.0788188793303883,-0.341335463329028
"LIMD1",0.00847947754675262,0.442767203513909,0.526442687747036,0.0727183992191313,0.0925366193908393,-0.249728114561021
"AGO4",0.00849646597754278,0.238223523670083,0.323973494536154,0.0380673499267936,0.0532434317600558,-0.443559904843777
"DSEL",0.00850271633496784,0.0368374816983895,0.0102557544757033,0.00683260126891166,0.00232504068821204,1.84474080944163
"HSD11B1L",0.00850271633496784,0.0454953635919961,0.0156172983027203,0.00683260126891166,0.00232504068821204,1.54257463089859
"FNBP1",0.00851184059244432,2.98967301122499,3.02641943734015,0.470961444607125,0.506626365961404,-0.0176242457955215
"SRSF11",0.00851853125091695,4.41953147877013,4.49249941873983,0.548072230356271,0.583120204603581,-0.0236248816374648
"KIF21B",0.00852885708926735,0.750722303562714,0.823571262497094,0.138116154221572,0.163682864450128,-0.133614144444818
"SYS1",0.0085588204723377,1.03511957052221,1.19344571029993,0.128355295265983,0.153220181353174,-0.205335511455095
"GRIK4",0.00860028834441365,0.00507076622742801,0.0261776331085794,0.000976085895558809,0.0053475935828877,-2.36805898977052
"SON",0.00862053839761536,7.19067837969741,7.31505928853755,0.795998047828209,0.823761915833527,-0.0247416742886928
"TLE4",0.00863230122486674,0.769072718399219,0.588293420134852,0.128843338213763,0.106021855382469,0.386584116000741
"TMEM60",0.00863953723902725,0.309141044411908,0.43221111369449,0.0405075646656906,0.0560334805859103,-0.483470957134647
"FAM126A",0.00865896576309454,0.418091752074183,0.535584747733085,0.0610053684724256,0.0792838874680307,-0.357295293664384
"ITM2B",0.00866034583080771,6.31541727672035,6.4541222971402,0.706686188384578,0.738432922576145,-0.0313428553299783
"MEGF6",0.00869522709604032,0.130082967301123,0.0728691002092537,0.0200097608589556,0.011392699372239,0.836052990521793
"SYTL1",0.00871472990177737,1.49189848706686,1.67322483143455,0.200585651537335,0.229946524064171,-0.165481939579468
"UBE2Z",0.0087229229138838,0.686510492923377,0.797895838177168,0.102489019033675,0.125087189025808,-0.216918649876417
"SCAMP4",0.00875801732398806,0.271874084919473,0.347577307602883,0.0478282088823817,0.0644036270634736,-0.354395255510093
"SUOX",0.00876017541730874,0.173494387506101,0.232841199720995,0.0214738897022938,0.0332480818414322,-0.424457363459653
"IPO4",0.00876423222453665,0.336320156173743,0.436607765635899,0.0453879941434846,0.0616135782376192,-0.376502546417809
"MUT",0.00876423222453665,0.324289897510981,0.41379679144385,0.0453879941434846,0.0616135782376192,-0.351638377945198
"PDXP",0.00877067343723536,0.0485505124450952,0.088849104859335,0.00585651537335286,0.0130202278539874,-0.871870718197381
"TRAV34",0.00877067343723536,0.0563347974621767,0.129063008602651,0.00585651537335286,0.0130202278539874,-1.19597732022047
"BTN2A1",0.00879087697326321,1.04382625671059,1.14637991164845,0.13958028306491,0.165077888863055,-0.135203636665689
"ZNF791",0.00884363288307976,0.948775012201074,1.10915368518949,0.129819424109322,0.154615205766101,-0.225321360914645
"PTPN4",0.00884768880913811,1.59860419716935,1.80033945594048,0.225475841874085,0.255986979772146,-0.171456171725278
"RRP1",0.00886507690408525,0.456842362127867,0.572062311090444,0.061493411420205,0.0799813996744943,-0.324475863825368
"RPS6KA3",0.00887905423171959,1.03057589067838,1.12703789816322,0.168374816983895,0.195768425947454,-0.129085281334808
"EPHB6",0.00889698682643972,0.232620790629575,0.144812834224599,0.0302586627623231,0.01929783771216,0.683790575550923
"PLIN2",0.00890051867784819,1.78775500244021,1.94734480353406,0.209858467545144,0.23947919088584,-0.123359314974306
"ZNF333",0.00890092228493429,0.388316251830161,0.464222273889793,0.0531966813079551,0.0706812369216461,-0.257583658169787
"TMEM79",0.00892838407815121,0.145368472425573,0.207677284352476,0.0185456320156174,0.0297605208091142,-0.514629012594841
"PCYOX1L",0.00896366452358607,0.272684236212787,0.362506393861893,0.0366032210834553,0.0513833992094862,-0.410775140572492
"PPARA",0.00896366452358607,0.209531478770132,0.287821436875145,0.0366032210834553,0.0513833992094862,-0.458007045500719
"RASGRP1",0.0089750764586702,1.69000976085896,1.79121832132062,0.287457296242069,0.319925598697977,-0.0839096108652793
"ALG13",0.00897610470448808,1.75992679355783,1.49689142059986,0.242557345046364,0.213206231109044,0.233545842323484
"DDX41",0.00898733054295001,0.719599804782821,0.876707742385492,0.0917520741825281,0.113461985584748,-0.284901193550265
"RGMB",0.00899045887041235,0.066847242557345,0.0257265752150663,0.00976085895558809,0.00418507323878168,1.37760863576351
"STARD8",0.00899045887041235,0.0301610541727672,0.018804929086259,0.00976085895558809,0.00418507323878168,0.681575987822125
"VWDE",0.00899045887041235,0.0747486578818936,0.0277470355731225,0.00976085895558809,0.00418507323878168,1.42971403022866
"DUS3L",0.00900671495230395,0.567525622254758,0.700595210416182,0.0741825280624695,0.0941641478725878,-0.303895597588786
"GORASP1",0.00901881907043622,0.351068814055637,0.44730760288305,0.043435822352367,0.0592885375494071,-0.349513434776047
"MRPS9",0.00902524076939376,0.62123962908736,0.760883515461521,0.0810151293313812,0.101604278074866,-0.29252574411052
"RHOB",0.00902524076939376,0.486193265007321,0.597640083701465,0.0810151293313812,0.101604278074866,-0.297747004312245
"VAV1",0.00903813537560698,1.43532942898975,1.57983724715183,0.203513909224012,0.232736572890026,-0.138394047017001
"KIAA0391",0.00903990418802122,0.506827720839434,0.622973727040223,0.0775988286969253,0.0976517089049058,-0.297675886536007
"AC027307.3",0.00904669773183554,0.0924743777452416,0.046063706114857,0.0131771595900439,0.00651011392699372,1.00542319788038
"RPAIN",0.00904706157678152,1.29582235236701,1.43253196930946,0.163494387506101,0.190653336433388,-0.14469938646719
"LAPTM4A",0.00912572074190861,1.46230356271352,1.61661706579865,0.183016105417277,0.211346198558475,-0.144735148126753
"RP11-770J1.5",0.00912976722444017,0.827642752562226,0.9329783771216,0.117130307467057,0.14089746570565,-0.172835474585776
"TMEM11",0.0091320580907248,0.782440214738897,0.955196465938154,0.100048804294778,0.122297140199953,-0.287816977125941
"ISOC2",0.00913701206148415,0.222371888726208,0.322494768658452,0.0287945339189849,0.042083236456638,-0.536301337639302
"C16orf59",0.00914417067467509,0.0501171303074671,0.0986026505463846,0.00683260126891166,0.0144152522669147,-0.976322619614966
"MPND",0.00914417067467509,0.046515373352855,0.0935782376191583,0.00683260126891166,0.0144152522669147,-1.00846545191745
"NANP",0.00914417067467509,0.0462176671547096,0.0957661009067659,0.00683260126891166,0.0144152522669147,-1.05107062267007
"GAS2L3",0.00915567091287924,0.0111029770619815,0.0293303882817949,0.00146412884333821,0.00604510578935131,-1.40144960895684
"SLC12A8",0.00915567091287924,0.0130551488530991,0.0312159962799349,0.00146412884333821,0.00604510578935131,-1.25766660396646
"DFFB",0.00917204494856575,0.223499267935578,0.299081608928156,0.0307467057101025,0.04440827714485,-0.420269093327265
"HCCS",0.00917204494856575,0.252464616886286,0.349318763078354,0.0307467057101025,0.04440827714485,-0.468462929594337
"MYNN",0.00920199902017624,0.732347486578819,0.863166705417345,0.104441190824793,0.127179725645199,-0.237110871882612
"MRFAP1L1",0.00920573243347638,1.75107369448511,1.9091908858405,0.21278672523182,0.242501743780516,-0.124721553011221
"AC087645.1",0.00921001392265073,0.00856027330405076,0.0246756568239944,0.00195217179111762,0.00697512206463613,-1.52735972384627
"AGPS",0.00922272609282966,0.323245485602733,0.419358288770053,0.0566129819424109,0.0741687979539642,-0.375553150024788
"BTBD19",0.00922936377045899,0.394719375305027,0.2964496628691,0.0683260126891166,0.0518484073471286,0.413040181443875
"RAB2A",0.00924903080246971,1.42079551000488,1.63313415484771,0.183992191312836,0.21227621483376,-0.200944379266694
"WDR83",0.0092520132127963,0.460546608101513,0.57954429202511,0.0653977550024402,0.084166472913276,-0.33157175739
"S100B",0.00926132438053764,0.204416788677404,0.112304115322018,0.0219619326500732,0.0127877237851662,0.864102893700035
"CCM2",0.00926447514494089,1.25382625671059,1.43097186700767,0.164958516349439,0.192048360846315,-0.190657861807897
"RABEP2",0.00927212826558747,0.376115178135676,0.50006510113927,0.0595412396290874,0.0776563589862823,-0.410941397300494
"YLPM1",0.00932889750229993,1.25471937530503,1.34844687282027,0.239629087359688,0.270402232039061,-0.103933948453019
"EML2",0.00934638883540936,0.596915568570034,0.7070216228784,0.08199121522694,0.102534294350151,-0.244227455514471
"HDGFRP3",0.00934868088484263,0.0587994143484627,0.112690072076261,0.00878477306002928,0.0172053010927691,-0.938486729818912
"KM-PA-2",0.00938140993743611,0.161439726695949,0.228542199488491,0.025378233284529,0.0381306672866775,-0.501464941092523
"HMGXB4",0.0093881009641692,0.52473401659346,0.636807719135085,0.068814055636896,0.0878865380144152,-0.279271506102129
